,old_1,old_2,old_3,old_4,old_5,new_1,new_2,new_3,new_4,new_5
590,-0.017,0.479881796,0.747049092,0.713764147,0.628476755,,,,,
591,-0.992,0.544673962,0.52528789,0.718908966,0.754468518,,,,,
592,0.003,0.400813294,0.673066029,0.728436863,0.628194593,,,,,
593,-0.995,0.705342114,0.683633261,0.73091363,0.526798856,,,,,
594,-0.093,0.057518547,0.737089708,0.737455377,0.761106897,,,,,
595,-0.024,0.505475701,0.416610905,0.429872587,0.710870792,,,,,
596,0.011,0.720605785,0.695625012,0.70226152,0.737744622,,,,,
597,0.073,0.480263817,0.533815094,-0.15673061,0.305689923,,,,,
598,-1.023,0.695504421,0.74984726,0.698197402,0.747261704,,,,,
599,0.026,0.496502024,0.727607843,0.381511293,0.709688469,,,,,
600,0.057,0.408013204,0.711539928,0.634877507,0.761593962,,,,,
601,0.019,0.545607954,0.702988817,0.686489329,0.768187913,,,,,
602,-2.06,0.658231767,0.586139594,0.7409184,0.76708048,,,,,
603,0.004,0.633611621,0.565897833,0.355813768,0.621154768,,,,,
604,0.001,0.492320411,0.745309628,0.734277134,0.589860422,,,,,
605,-0.11,0.721978033,0.574825831,0.721503686,0.755890399,,,,,
606,0.033,0.588565285,0.657294526,0.498899332,-0.099532163,,,,,
607,0.009,0.49668976,0.753595074,0.669587043,0.289985562,,,,,
608,-0.007,0.310720724,0.730758301,0.675083679,0.507317879,,,,,
609,0.042,0.69727085,0.745726809,0.56858535,0.706924243,,,,,
610,-0.001,0.554411663,0.7464846,0.697189639,0.758087539,,,,,
611,-0.203,0.737335364,0.377907859,0.693495614,0.662971942,,,,,
612,-0.083,0.719823282,0.756830305,0.700525836,0.52411453,,,,,
613,-0.997,0.709552741,0.680014836,0.514354419,0.72622199,,,,,
614,-0.016,0.679850368,0.687831294,0.337001846,0.752138819,,,,,
615,-0.033,0.680337224,0.743882241,0.64813751,0.750958701,,,,,
616,-1.039,0.643589142,0.457359021,0.724050231,0.74346657,,,,,
617,-0.291,0.703702178,0.726127534,0.71531077,0.764560227,,,,,
618,-0.091,0.668079135,0.747931527,0.474634291,0.532140717,,,,,
619,-0.135,0.644644979,0.753788463,0.749395755,0.76885302,,,,,
620,-0.075,0.174231195,0.739858777,0.422698045,0.37792877,,,,,
621,-0.977,0.431924562,0.72638425,0.718021469,0.745358575,,,,,
622,-0.043,-0.44939841,0.739474072,0.745152881,0.769108077,,,,,
623,0.031,-0.163970531,0.749628492,0.721485827,0.721659874,,,,,
624,0.022,0.505732631,0.323236428,0.750099192,0.380268749,,,,,
625,0.018,0.44732456,0.749477585,0.747231153,0.527961985,,,,,
626,0.038,-0.252108349,0.536970608,0.723744514,0.74701398,,,,,
627,-0.001,0.004983161,0.719082089,0.719114888,0.679191155,,,,,
628,0.034,0.122918746,0.66666723,0.763877377,0.745789593,,,,,
629,-0.974,0.458114432,0.44105508,0.716317777,0.728357802,,,,,
630,0.007,0.161336685,0.684509272,0.659114696,0.231502092,,,,,
631,0.073,-0.182260731,0.739112552,0.056634493,0.528000834,,,,,
632,0.022,0.173116291,0.739178608,0.561229497,0.713255327,,,,,
633,0.004,0.026968869,0.551065409,0.52027467,0.646994923,,,,,
634,-1.004,0.476102352,0.671648803,0.656870906,0.735105083,,,,,
635,-0.053,0.699274179,0.392271112,0.592964931,0.757086973,,,,,
636,0.043,0.701629971,0.763108389,0.759080087,0.508013506,,,,,
637,-0.031,0.692227721,0.648396886,0.740002195,0.749202278,,,,,
638,-0.934,0.705849605,0.631331135,0.721291298,0.668801908,,,,,
639,-0.098,0.726788477,0.660457593,0.700915618,0.74273929,,,,,
640,-0.048,0.455187726,0.733035738,0.758935726,0.7454133,,,,,
641,-0.05,0.650351628,0.506048489,0.482104866,0.762554814,,,,,
642,0.006,0.459728314,0.6934658,0.689914748,0.713532267,,,,,
643,-0.935,0.687885819,0.723194246,0.729800375,0.73978769,,,,,
644,0.024,0.203882323,0.726387542,0.763229614,0.756144868,,,,,
645,-1.968,0.326775388,0.743291993,0.717681288,0.091586817,,,,,
646,-0.102,0.679401361,0.538996668,0.682319802,0.54150517,,,,,
647,-0.026,0.710724977,0.681118117,0.519626194,0.514315458,,,,,
648,-0.354,0.713447108,0.722612343,0.68267967,0.649875774,,,,,
649,-0.073,0.490112271,0.531645006,0.618470893,0.542582604,,,,,
650,-0.037,0.356882598,0.426747436,0.75505412,0.761682273,,,,,
651,-0.038,0.454823277,0.568653587,0.481508515,0.718243259,,,,,
652,-0.977,0.688144778,0.712863228,0.309589967,0.753763192,,,,,
653,-3.021,0.701968303,0.673090262,0.60466901,0.765500324,,,,,
654,-0.016,0.730819108,0.777240894,0.250301114,0.749525252,,,,,
655,-0.009,0.696098868,0.745262247,0.273056583,0.772694014,,,,,
656,-0.977,0.42704048,0.499024229,0.394588837,0.57402152,,,,,
657,-0.966,0.501188305,0.729637684,0.726948312,0.747917543,,,,,
658,-0.082,0.694338857,0.708042209,0.691389557,0.459541724,,,,,
659,-0.075,-0.321302048,0.57880103,0.709249318,0.613642011,,,,,
660,-0.149,0.246928295,0.467620212,0.744183985,0.510361701,,,,,
661,-1.093,0.517929827,0.764319457,0.755683448,0.71167092,,,,,
662,-0.111,-0.021068434,0.571755955,0.330609484,0.722694719,,,,,
663,-1.02,0.239376175,0.752706158,0.52155948,0.184207221,,,,,
664,0.022,0.61172188,0.695385346,0.648258037,0.694357116,,,,,
665,0.004,0.721663043,0.74594012,0.757501611,0.271727986,,,,,
666,0.1,0.441002917,0.485658964,0.748923213,0.533898134,,,,,
667,-0.022,0.732306529,0.743257109,0.684284684,0.67162689,,,,,
668,-1.045,0.574733664,0.726976855,0.715531161,0.746920216,,,,,
669,-0.042,0.696337782,0.615062848,0.71455711,0.289226197,,,,,
670,-0.026,0.679184289,0.710279509,0.761469702,0.58452937,,,,,
671,-0.067,0.727645685,0.732940255,0.032295793,0.707431523,,,,,
672,-0.972,0.327519364,0.750995844,0.726382535,0.538707693,,,,,
673,0.015,0.702876615,0.741674448,0.494021481,0.746073145,,,,,
674,-0.055,0.456155176,0.775146846,0.74950796,0.770260013,,,,,
675,0.04,0.496210893,0.726531485,0.755741351,0.746870939,,,,,
676,0.009,0.703745378,0.750235116,0.716127753,0.527970246,,,,,
677,-0.04,0.674992641,0.739137771,0.710161186,0.748688106,,,,,
678,0.05,0.728432882,0.719023096,0.725295759,0.747842504,,,,,
679,0.012,0.637123811,0.755056824,0.382515986,0.701458102,,,,,
680,0.047,0.682126772,0.687809235,0.750156897,0.733746224,,,,,
681,0.06,0.469226679,0.754844143,0.734837783,0.74894294,,,,,
682,0.074,0.632313788,0.500749967,0.709158569,0.714505836,,,,,
683,0.003,0.678338664,0.766813001,0.488068729,0.503501164,,,,,
684,0.06,0.665065199,0.740752019,0.461431168,0.530247631,,,,,
685,-1.017,0.550851354,0.780469125,0.359427997,0.507655283,,,,,
686,-0.121,0.495578107,0.73310208,0.719979789,0.507576998,,,,,
687,-0.09,0.673019072,0.77111725,0.620474392,0.643521673,,,,,
688,0.038,0.686298798,0.733412653,0.740351158,0.68946711,,,,,
689,0.041,0.251049413,0.67591796,0.750791129,0.425832525,,,,,
690,-0.016,0.711921098,0.749252138,0.722627042,0.609971048,,,,,
691,-0.965,0.494317868,0.504753335,0.67420845,0.732079666,,,,,
692,-2.06,0.483523943,0.62017166,0.494919348,0.644365573,,,,,
693,0.036,0.39009755,0.757133629,0.68063656,0.761532588,,,,,
694,0.053,0.716032136,0.716251867,0.291124727,0.668419019,,,,,
695,0.051,0.205341571,0.569453328,0.355803045,0.198457394,,,,,
696,-0.091,0.488774021,0.724988439,0.712452463,0.749294613,,,,,
697,0.032,0.49942576,0.747255151,0.704076882,0.735268288,,,,,
698,-1.026,0.455763656,0.736821268,0.751054877,0.750809465,,,,,
699,-0.007,0.094722097,0.723618405,0.744837993,0.742194382,,,,,
700,-1.126,0.737582098,0.726249768,0.717197814,0.075615288,,,,,
701,0.012,0.711463224,0.750207955,0.563503061,0.731783867,,,,,
702,-0.957,0.703594858,0.732392222,0.734705049,0.746080065,,,,,
703,-0.915,0.681806546,0.323274824,0.725278313,0.364941908,,,,,
704,0.015,0.678189327,0.739752872,0.619188428,0.731780765,,,,,
705,-0.961,0.701424363,0.740561092,0.654879417,0.694284404,,,,,
706,0.016,0.581459722,0.40285712,0.609120563,0.748158861,,,,,
707,-0.029,0.493207349,0.734402143,0.754106381,0.731596888,,,,,
708,0.013,0.503183244,0.728742333,0.738916243,0.725092294,,,,,
709,-0.188,0.680309519,0.507664687,0.744945317,0.50997797,,,,,
710,0.065,0.438237032,0.432344592,0.40525032,0.735481164,,,,,
711,0.002,0.514188175,0.726943048,0.069334969,0.567420237,,,,,
712,0.025,0.697533059,0.726082685,0.72729947,0.291702599,,,,,
713,0.058,0.310360853,0.737308225,0.627672145,0.740242582,,,,,
714,-1.056,0.485223444,0.698767726,0.75893577,0.717260431,,,,,
715,0.004,0.639054136,0.498981707,0.670562251,0.748374387,,,,,
716,0.052,0.39268405,0.744105545,0.712041502,0.540910176,,,,,
717,-0.058,0.657899299,0.588073301,0.74636248,0.514210373,,,,,
718,-1.017,0.432644428,0.533968208,0.744224387,0.781108107,,,,,
719,-0.114,-0.036642186,0.529668587,0.671187467,0.714136571,,,,,
720,0.014,0.295962892,0.713239435,0.749874342,0.501100019,,,,,
721,-0.023,0.692545894,0.511133014,0.725894782,0.54682414,,,,,
722,-0.973,0.699776155,0.740359344,0.553441048,0.752848733,,,,,
723,-0.019,0.719229306,0.737167558,0.394932214,0.727311387,,,,,
724,0.009,0.506855663,0.754775997,0.720036676,0.512439133,,,,,
725,-0.058,0.468959907,0.527997112,0.525509924,0.709194391,,,,,
726,0.047,0.503001246,0.746146068,0.639605652,0.763285684,,,,,
727,0.034,0.736826616,0.461809271,0.738280776,0.755413254,,,,,
728,0.042,0.546506043,0.749375099,0.672391562,0.758799923,,,,,
729,0.067,0.69707426,0.496123394,0.740751736,0.696004275,,,,,
730,-0.003,0.723506647,0.770425074,0.701844661,0.491071475,,,,,
731,-0.06,0.718194907,0.528029098,0.730130378,0.531953452,,,,,
732,0.071,0.728891851,0.729126268,0.552703118,0.748340938,,,,,
733,0.054,0.701247281,0.569382853,0.737966378,0.513513988,,,,,
734,-0.017,0.485934755,0.731570817,0.704497151,0.42687482,,,,,
735,0.028,0.428764454,0.763162584,0.496286071,0.709547481,,,,,
736,0.034,0.710700772,0.725416742,0.188781631,0.76660043,,,,,
737,0.059,0.729109927,0.530831722,0.738658196,0.516130057,,,,,
738,0.024,0.546316067,0.335607615,0.169122295,0.707115335,,,,,
739,-0.05,0.360431612,0.746621359,0.672305644,0.715567434,,,,,
740,0.09,0.679511141,0.70751204,0.676895779,0.681428196,,,,,
741,-0.061,0.709675674,0.707672051,0.735765815,0.663891254,,,,,
742,0.025,0.44751591,0.706471732,0.744877926,0.590197207,,,,,
743,-0.031,0.50897437,0.741771001,0.566409655,0.617378721,,,,,
744,0.036,0.707713048,0.702027104,0.498056415,0.766700273,,,,,
745,-0.789,0.71805231,0.307159257,0.766905374,0.478819177,,,,,
746,-0.944,0.689026726,0.621433185,0.684970494,0.403922432,,,,,
747,0.033,0.711811324,0.760327747,0.745132834,0.676894371,,,,,
748,-0.018,0.732861401,0.760182477,0.66122453,0.476033956,,,,,
749,-0.977,0.569763348,0.097550428,0.595281008,0.760740728,,,,,
750,0.03,0.716068331,0.714619477,0.734215905,0.725386713,,,,,
751,-0.031,0.488773782,0.751978791,0.757496546,0.663519849,,,,,
752,-0.067,0.524430655,0.746857622,0.631344551,0.556634276,,,,,
753,0.025,0.302178327,0.741633562,0.75056387,0.761810897,,,,,
754,0.008,0.473012599,0.746602391,0.754852162,0.782492314,,,,,
755,0.02,0.352619714,0.728310524,0.753428929,0.769112188,,,,,
756,0.054,0.721350747,0.732252077,0.355796046,0.75551389,,,,,
757,0.103,0.478530297,0.760676,0.67181351,0.739149823,,,,,
758,0.058,0.428615988,0.753614872,0.760757638,0.745282339,,,,,
759,-0.146,0.479336709,0.725623232,0.766831246,0.755267937,,,,,
760,0.017,0.687476211,0.611578653,0.712392067,0.776668839,,,,,
761,0.035,0.322579849,0.734109587,0.572378485,0.754795349,,,,,
762,-0.014,0.569921568,0.715104581,0.645559349,0.505873957,,,,,
763,-0.008,0.637519618,0.766688484,0.706963472,0.525171924,,,,,
764,-0.335,0.703164124,0.725354803,0.723070665,0.31089117,,,,,
765,-0.988,-0.070106025,0.387680094,0.770131198,0.635504645,,,,,
766,0.05,0.01028279,0.73821146,0.556459492,0.738778531,,,,,
767,-1.093,0.050672494,0.750254605,0.676432141,0.477656745,,,,,
768,-1.019,0.668732912,0.367862192,0.712564298,0.545627474,,,,,
769,0.06,0.306272371,0.25028224,0.749153546,0.749828766,,,,,
770,0.006,0.409582092,0.770026319,0.718721949,0.502324551,,,,,
771,-0.059,0.708191825,0.761064971,0.529548643,0.722118545,,,,,
772,-0.24,0.638570913,0.762882675,0.737777211,0.157979246,,,,,
773,0.014,0.503370312,0.717545764,0.710341794,0.525870336,,,,,
774,0.014,0.498856371,0.745413884,0.325752129,0.653776573,,,,,
775,-0.063,0.753673228,0.756247579,0.675315926,0.729559286,,,,,
776,-1,0.353925408,0.743911814,0.604885639,0.514983887,,,,,
777,-0.129,0.731574024,0.739280471,0.737164515,0.761694051,,,,,
778,-0.053,0.710759472,0.748295226,0.165517015,0.772500429,,,,,
779,0.089,0.652642435,0.529402943,0.717386899,0.545047821,,,,,
780,0.048,0.550461402,0.494786665,0.548291058,0.762302124,,,,,
781,0.07,0.739516763,0.738146108,0.498584577,0.759752357,,,,,
782,-2.028,0.566198707,0.740246454,0.749503096,0.764580031,,,,,
783,0.009,0.302100649,0.74822569,0.626774969,0.727527432,,,,,
784,-0.09,0.51783303,0.746211415,0.515688725,0.513719282,,,,,
785,-2.89E-16,0.474388821,0.756071503,0.721896831,0.331179674,,,,,
786,0.065,0.448891013,0.732933277,0.710822276,0.584083218,,,,,
787,0.003,0.34784359,0.739460637,0.733982001,0.757943479,,,,,
788,-0.052,0.721241339,0.740067648,0.566932784,0.505380232,,,,,
789,0.033,0.728451032,0.755683776,0.450826972,0.733402348,,,,,
790,0.015,0.722656245,0.322601671,0.589980678,0.774405719,,,,,
791,-1.016,0.728797797,0.516273566,0.320970827,0.711385889,,,,,
792,0.032,0.526704459,0.752340288,0.733761594,0.749091163,,,,,
793,0.013,0.663011316,0.752108534,0.233085617,0.701960692,,,,,
794,-0.975,0.499937156,0.532867557,0.679620553,0.397405468,,,,,
795,-1.034,0.719097454,0.713978953,0.535987746,0.755883294,,,,,
796,-0.06,0.354075697,0.74840473,0.484740886,0.742075015,,,,,
797,-0.914,0.429115039,0.737333202,0.648125403,0.743780479,,,,,
798,0.003,0.419936751,0.754755442,0.704603044,0.73058207,,,,,
799,0.005,0.676108935,0.721971161,0.721352294,0.288451425,,,,,
800,-0.143,0.577441012,0.735736383,0.741728093,0.729072294,,,,,
801,0.077,0.249686452,0.720816935,0.730475258,0.747676702,,,,,
802,-0.002,-0.011469367,0.510369447,0.728506242,0.489679353,,,,,
803,-0.307,0.709161694,0.510285355,0.752672084,0.737621069,,,,,
804,0.061,0.727088681,0.770601182,0.748503454,0.736159947,,,,,
805,-0.945,0.511793361,0.744990275,0.60821954,0.711746052,,,,,
806,-0.022,0.73366684,0.418968122,0.545600366,0.564772243,,,,,
807,0.054,0.667990934,0.7636536,0.687677443,0.745230058,,,,,
808,0.02,0.694024972,0.48273356,0.588208537,0.724859512,,,,,
809,-0.019,0.612428527,0.449179992,0.659289791,0.471872002,,,,,
810,0.076,0.636771362,0.585504094,0.740104416,0.507950616,,,,,
811,-0.164,0.743634982,0.735784883,0.723255387,0.767536105,,,,,
812,0.029,0.602343836,0.613945869,0.730870593,0.542052851,,,,,
813,0.097,0.726652062,0.7536045,0.755292513,0.756675078,,,,,
814,0.056,0.460002205,0.750338575,0.755220988,0.766649025,,,,,
815,-3.00E-16,0.730083088,0.737184655,0.418699264,0.742914498,,,,,
816,0.044,0.740357428,0.759100391,0.751168278,0.753716989,,,,,
817,-0.066,0.573120501,0.727501675,0.428300815,0.774082665,,,,,
818,-0.099,0.714391878,0.584490571,0.7523257,0.710742405,,,,,
819,-0.012,0.68816587,0.657962143,0.705166262,0.758376824,,,,,
820,-0.031,0.499585249,0.709485878,0.740842649,0.742217961,,,,,
821,-1.007,0.281216405,0.687429088,0.728434415,0.764409328,,,,,
822,0.013,0.643261187,0.56181285,0.76912628,0.747526038,,,,,
823,0.039,0.620933219,0.653159457,0.633026412,0.696709144,,,,,
824,0.026,0.641597431,0.763154744,0.765108693,0.744417087,,,,,
825,0.015,0.680383108,0.753040857,0.520053996,0.605928909,,,,,
826,0.043,0.373404893,0.753034899,0.715185531,0.449545144,,,,,
827,0.068,0.724210054,0.53495588,0.709251569,0.75340184,,,,,
828,-0.967,0.734747047,0.693988217,0.622198269,0.080042458,,,,,
829,-0.954,0.460331739,0.739983374,0.735494264,0.68556974,,,,,
830,0.041,0.700875355,0.783166895,0.380226393,0.715622371,,,,,
831,-0.107,0.742225906,0.747540204,0.435695903,0.439646395,,,,,
832,-0.03,0.69110707,0.762015582,0.750934843,0.541628546,,,,,
833,0.002,0.714484463,0.69304357,0.761649773,0.753964889,,,,,
834,0.026,0.449228137,0.520276923,0.619816588,0.72751936,,,,,
835,0.058,0.065893073,0.753187983,0.702767799,0.737895242,,,,,
836,-0.003,0.592351881,0.740034043,0.501844998,0.732682298,,,,,
837,0.063,0.703279737,0.538126417,0.71886428,0.294137466,,,,,
838,-1.008,0.690291427,0.764717486,0.757449247,0.754125396,,,,,
839,0.066,0.597036532,0.695918379,0.770651206,0.771927456,,,,,
840,-1.004,0.721372935,0.700956999,0.658178873,0.758263128,,,,,
841,0.029,0.66128684,0.749136324,0.759850113,0.743750921,,,,,
842,0.038,0.514220844,0.714531839,0.734981028,0.759270314,,,,,
843,-0.095,0.570664288,0.744010807,0.707737128,0.741297031,,,,,
844,-0.005,0.718892745,0.303515622,0.32581903,0.750302225,,,,,
845,0.091,0.426595288,0.710245016,0.224211234,0.590746526,,,,,
846,0.048,0.032137413,0.775296287,0.73937992,0.704416942,,,,,
847,0.026,0.694391709,0.615631431,0.742736555,0.69816262,,,,,
848,0.087,0.432755187,0.701449043,0.670758483,0.737269597,,,,,
849,0.032,0.527743329,0.761320769,0.578149735,0.780700373,,,,,
850,-0.976,0.626986595,0.742352758,0.622473366,0.710666484,,,,,
851,0.056,0.696552788,0.533662668,0.723783743,0.756750327,,,,,
852,-0.001,0.712949289,0.743014313,0.738965904,0.526082077,,,,,
853,0.021,0.733094553,0.545715996,0.478802237,0.600153111,,,,,
854,0.054,-0.172901376,0.76354246,0.502394303,0.523559795,,,,,
855,0.066,0.701290458,0.764326693,0.72791579,0.380387346,,,,,
856,0.067,0.630385985,0.679157319,0.771379731,0.461465456,,,,,
857,0.103,0.73068566,0.739806672,0.427191519,0.758155165,,,,,
858,0.009,0.290173094,0.736933759,0.725907509,0.506084712,,,,,
859,0.005,0.418031007,0.742910658,0.614013335,0.739682274,,,,,
860,0.072,0.592542247,0.750184228,0.362987835,0.77138596,,,,,
861,-0.973,0.674973256,0.771338704,0.614242768,0.483640277,,,,,
862,-0.036,0.409199313,0.764526615,0.589540203,0.53651044,,,,,
863,0.057,0.475348348,0.756255311,0.73725787,0.550156537,,,,,
864,0.007,0.693881388,0.277472318,0.534612342,0.656323895,,,,,
865,-0.038,0.715275056,0.727032618,0.759696445,0.495044477,,,,,
866,0.062,0.72233899,0.745061521,0.753770703,0.496079905,,,,,
867,0.005,0.465515841,0.763078881,0.734756517,0.767410523,,,,,
868,-0.099,0.409831343,0.028652419,0.745152075,0.739319931,,,,,
869,0.056,0.704174898,0.628434167,0.722720994,0.771906158,,,,,
870,0.032,0.719970105,0.757235789,0.245160872,0.453970928,,,,,
871,-0.153,0.368262886,0.753728709,0.729492061,0.664156903,,,,,
872,0.026,0.669600607,0.692005607,0.736532301,0.500244739,,,,,
873,-0.059,0.610213497,0.733733628,0.515394042,0.525331093,,,,,
874,0.01,0.696570528,0.584697257,0.740515687,0.784230002,,,,,
875,0.022,0.742094384,0.744991892,0.660803144,0.760041511,,,,,
876,-0.977,0.453995891,0.764193614,0.737663444,0.76963739,,,,,
877,0.071,0.498825355,0.759483584,0.754912406,0.583247054,,,,,
878,0.004,0.229490711,0.40961209,0.17701173,0.758045014,,,,,
879,0.054,0.721353489,0.734618835,0.587827298,0.759619359,,,,,
880,0.037,0.702359705,0.257512823,0.740531674,0.760709414,,,,,
881,-0.013,0.485078381,0.590099172,0.275063889,0.473409052,,,,,
882,0.081,0.423849311,0.741040013,0.753893024,0.757346522,,,,,
883,0.029,0.714168807,0.760790943,0.730328672,0.51477017,,,,,
884,-0.097,0.644795323,0.746084958,0.770276099,0.780563972,,,,,
885,-0.014,0.714374724,0.748814889,0.492150622,0.542986295,,,,,
886,0.021,0.709165326,0.747743037,0.456500136,0.754511442,,,,,
887,-0.128,0.518069884,0.743104571,0.775040053,0.54082091,,,,,
888,-0.028,0.655845864,0.419435989,0.714051861,0.709656449,,,,,
889,0.041,0.679038688,0.728344689,0.685554687,0.536421335,,,,,
890,-0.995,0.733438272,0.678301089,0.661892945,0.731774114,,,,,
891,0.032,0.582040975,0.701055284,0.718977179,0.774524562,,,,,
892,0.025,0.489503387,0.751088204,0.692145526,0.760284943,,,,,
893,-1.025,0.702081036,0.776034261,0.759160541,0.77019234,,,,,
894,-0.036,0.369322155,0.745065461,0.676030469,0.784309721,,,,,
895,0.039,0.29317546,0.770570053,0.389625485,0.760430012,,,,,
896,-0.021,0.678738583,0.785986672,0.737731745,0.72519266,,,,,
897,0.034,0.729750686,0.494001637,0.556725837,0.751651811,,,,,
898,0.05,0.184076262,0.761918279,0.730001445,0.734199898,,,,,
899,0.04,0.712603043,0.701590325,0.451445306,0.508320809,,,,,
900,-0.035,0.087277501,0.757869742,0.492794575,0.564570209,,,,,
901,0.027,0.66100691,0.472698454,0.055217991,0.748223999,,,,,
902,0.078,0.714478456,0.538366256,0.75792593,0.757518966,,,,,
903,0.045,0.530322043,0.752823335,0.742806078,0.58563216,,,,,
904,0.118,0.632954157,0.718583258,0.761997368,0.759264954,,,,,
905,0.026,0.50023444,0.722524691,0.63213377,0.473981299,,,,,
906,0.03,0.715129086,0.760371944,0.711795531,0.76295868,,,,,
907,-0.008,0.462521212,0.727552767,0.539622052,0.750962984,,,,,
908,0.086,0.078948502,0.756025764,0.480521052,0.745470163,,,,,
909,-0.001,0.708968536,0.768775881,0.700545451,0.762746676,,,,,
910,-0.218,0.719043504,0.77197356,0.722608085,0.645606234,,,,,
911,-0.013,0.309426849,0.766915391,0.740070989,0.74350391,,,,,
912,-0.032,0.26622793,0.753365561,0.737412559,0.730576145,,,,,
913,-0.082,0.443480167,0.497397988,0.676939801,0.324219928,,,,,
914,0.062,0.72481877,0.501763627,0.548589581,0.765575247,,,,,
915,-0.959,0.704518086,0.725030385,0.735201901,0.759024528,,,,,
916,-0.024,0.637626431,0.747798039,0.472285801,0.472242269,,,,,
917,0.03,0.517561395,0.749695454,0.757305995,0.562950962,,,,,
918,-0.03,0.271460367,0.451363356,0.735047058,0.725595242,,,,,
919,-0.021,0.677860046,0.774760057,0.752482444,0.76557079,,,,,
920,0.037,0.650275128,0.776540545,0.286786518,0.521442251,,,,,
921,0.013,0.460978621,0.762084599,0.726601814,0.284669094,,,,,
922,0.072,0.509489448,0.753087955,0.732662731,0.757308769,,,,,
923,0.002,0.692545239,0.752699359,0.657903234,0.760005566,,,,,
924,0.051,-0.308545087,0.319357766,0.638895164,0.754870173,,,,,
925,0.017,0.080194934,0.754141134,0.599924082,0.488669673,,,,,
926,0.03,0.62339818,0.644060325,0.416861816,0.73415308,,,,,
927,-0.031,0.501343656,0.668618444,0.765794705,0.578387928,,,,,
928,0.039,0.490925144,0.74820104,0.751093496,0.643364622,,,,,
929,0.021,0.73523736,0.735345657,0.698002756,0.299363283,,,,,
930,0.002,0.526705948,0.768921306,0.567406798,0.729578381,,,,,
931,-0.131,0.345039353,0.779242685,0.745945013,0.538458042,,,,,
932,-0.964,0.459114057,0.766086726,0.63515481,0.742323808,,,,,
933,-0.004,0.755991983,0.730872799,0.754696453,0.764000544,,,,,
934,0.033,0.408086729,0.527594937,0.74482109,0.771415775,,,,,
935,0.093,0.654447448,0.770774019,0.74636968,0.517621202,,,,,
936,-0.01,0.471433081,0.75099161,0.759929899,0.758830914,,,,,
937,-0.072,0.090791684,0.768171073,0.739949868,0.502567986,,,,,
938,-0.979,0.711352909,0.735369366,0.750794951,0.5849376,,,,,
939,-0.04,0.369809584,0.72743359,0.756337266,0.175012183,,,,,
940,0.027,0.65598079,0.723761022,0.743372883,0.743946534,,,,,
941,-0.967,0.624335512,0.761136123,0.680779475,0.721722072,,,,,
942,0.02,0.463520405,0.761543658,0.579189174,0.738780345,,,,,
943,-0.977,0.601633503,0.223580398,0.73716771,0.686231896,,,,,
944,0.074,-0.058013053,0.743493103,0.644866884,0.767078187,,,,,
945,0.03,0.709538148,0.720793655,0.753233302,0.527314201,,,,,
946,0.026,0.381455613,0.75044451,0.725924822,0.768121004,,,,,
947,-1.011,0.489961887,0.762957744,0.738647109,0.776458603,,,,,
948,-0.951,0.728343013,0.75186549,0.7706189,0.517695079,,,,,
949,0.063,0.73913655,0.761502814,0.708884156,0.575307133,,,,,
950,0.015,0.725209671,0.694055535,0.703690551,0.766001011,,,,,
951,0.067,0.415155368,0.58891297,0.776526821,0.76510771,,,,,
952,0.018,0.689147863,0.773131366,0.753292469,0.762981756,,,,,
953,-0.116,0.265558739,0.523076823,0.740141929,0.745137608,,,,,
954,0.041,0.543500319,0.773047809,0.029275579,0.7650145,,,,,
955,-0.866,-0.193553877,0.708309941,0.733474455,0.735478695,,,,,
956,-0.032,0.417562365,0.763730729,0.762504522,0.755420062,,,,,
957,0.091,0.465480165,0.767488736,0.641600988,0.703624763,,,,,
958,0.039,0.25638622,0.739397262,0.782316424,0.745916204,,,,,
959,0.002,0.549989738,0.75446782,0.592619747,0.760010498,,,,,
